Total_Stops,Journey_Day,Journey_Month,Journey_Weekdays,Dep_Hours,Dep_Min,Arrival_Hours,Arrival_Min,Duration_Hours,Dep_Hour_Sin,Dep_Hour_Cos,Arr_Hour_Sin,Arr_Hour_Cos,Month_Sin,Month_Cos,Weekday_Sin,Weekday_Cos,Dep_Period,Arr_Period,Is_Weekend,Airline_Tier,Airline_Air Asia,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Banglore,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Banglore,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Route_Banglore_to_Delhi,Route_Chennai_to_Kolkata,Route_Delhi_to_Cochin,Route_Kolkata_to_Banglore,Route_Mumbai_to_Hyderabad
0,1,3,4,21,10,23,55,2.75,-0.7071067811865477,0.7071067811865474,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,5,2,17,45,20,5,2.3333333333333335,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,6,4,5,14,55,17,25,2.5,-0.4999999999999997,-0.8660254037844388,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,18,5,5,11,30,19,0,7.5,0.258819045102521,-0.9659258262890682,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,24,5,4,14,5,19,50,5.75,-0.4999999999999997,-0.8660254037844388,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,15,5,2,12,0,19,15,7.25,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,24,3,6,18,55,18,10,23.25,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,27,3,2,8,55,21,0,12.083333333333334,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,27,3,2,17,30,4,25,10.916666666666666,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,9,3,5,22,0,23,20,25.333333333333332,-0.5000000000000004,0.8660254037844384,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,27,5,0,21,10,0,5,2.9166666666666665,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,3,4,8,55,5,5,20.166666666666668,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,21,3,3,17,15,19,45,2.5,-0.9659258262890683,-0.25881904510252063,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,4,0,16,30,23,35,7.083333333333333,-0.8660254037844385,-0.5000000000000004,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.0,1.0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,12,3,1,21,25,8,15,10.833333333333334,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,3,3,6,16,0,1,35,9.583333333333334,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,6,3,2,8,0,21,0,13.0,0.8660254037844387,-0.4999999999999998,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,21,5,1,21,25,0,5,2.6666666666666665,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,9,5,3,17,10,19,40,2.5,-0.9659258262890683,-0.25881904510252063,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,12,5,6,14,5,22,35,8.5,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,9,3,5,21,50,18,50,21.0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,15,5,2,6,40,21,0,14.333333333333334,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,6,3,2,19,45,4,25,8.666666666666666,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,6,5,0,14,5,12,0,21.916666666666668,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,27,3,2,19,45,4,25,8.666666666666666,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,9,5,3,7,30,19,15,11.75,0.9659258262890683,-0.25881904510252063,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,18,5,5,11,15,18,30,7.25,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,27,3,2,16,0,21,0,5.0,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,15,3,4,5,45,12,25,6.666666666666667,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6,3,2,7,0,12,25,5.416666666666667,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,4,0,7,0,10,0,27.0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,3,3,6,18,35,1,35,7.0,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,12,3,1,6,30,16,35,10.083333333333334,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,18,3,0,7,0,16,10,9.166666666666666,0.9659258262890683,-0.25881904510252063,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,0.0,1.0,1,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,27,3,2,5,5,10,5,5.0,0.9659258262890683,0.25881904510252074,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,12,5,6,6,20,7,40,1.3333333333333333,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,15,3,4,19,35,21,5,1.5,-0.9659258262890684,0.2588190451025203,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,9,5,3,20,25,21,5,24.666666666666668,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,15,4,0,20,55,23,40,2.75,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,18,3,0,5,45,8,35,2.8333333333333335,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,24,5,4,5,55,8,35,2.6666666666666665,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6,3,2,9,0,21,0,12.0,0.7071067811865476,-0.7071067811865475,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,9,4,1,7,5,18,10,11.083333333333334,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,24,5,4,20,20,22,40,26.333333333333332,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,5,2,17,0,14,25,21.416666666666668,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,3,3,6,2,55,4,25,1.5,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,18,5,5,23,55,2,45,2.8333333333333335,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,27,5,0,14,0,12,35,22.583333333333332,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,3,6,7,10,10,5,2.9166666666666665,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18,3,0,8,50,23,25,14.583333333333334,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,18,4,3,6,55,9,30,2.5833333333333335,1.0,6.123233995736766e-17,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,9,5,3,20,40,9,25,12.75,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,1,3,4,22,50,11,25,12.583333333333334,-0.5000000000000004,0.8660254037844384,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12,3,1,21,25,15,15,17.833333333333332,-0.7071067811865477,0.7071067811865474,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,24,5,4,8,25,20,45,12.333333333333334,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,27,5,0,9,30,12,20,2.8333333333333335,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15,5,2,17,0,18,50,25.833333333333332,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,2,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
3,3,3,6,12,0,10,35,22.583333333333332,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9,3,5,18,15,1,35,7.333333333333333,-1.0,-1.8369701987210297e-16,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,5,4,19,35,21,55,2.3333333333333335,-0.9659258262890684,0.2588190451025203,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,24,5,4,18,55,8,15,13.333333333333334,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,21,5,1,19,45,4,25,8.666666666666666,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,12,4,4,11,30,14,20,2.8333333333333335,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,24,3,6,10,20,12,55,2.5833333333333335,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,21,3,3,12,20,19,15,30.916666666666668,1.2246467991473532e-16,-1.0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,18,5,5,11,30,21,0,9.5,0.258819045102521,-0.9659258262890682,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,12,5,6,20,0,9,20,13.333333333333334,-0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,3,4,8,0,7,40,23.666666666666668,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,27,5,0,21,50,3,35,5.75,-0.7071067811865477,0.7071067811865474,0.7071067811865476,0.7071067811865476,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,24,5,4,15,10,23,30,8.333333333333334,-0.7071067811865471,-0.7071067811865479,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,24,5,4,2,55,4,20,1.4166666666666667,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,1,3,4,7,55,10,15,2.3333333333333335,0.9659258262890683,-0.25881904510252063,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,27,4,5,8,20,11,20,3.0,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6,5,0,7,5,8,30,1.4166666666666667,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2,9,3,5,8,20,4,25,20.083333333333332,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,1,4,0,7,0,5,25,22.416666666666668,0.9659258262890683,-0.25881904510252063,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,1,3,4,9,45,8,15,22.5,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,6,3,2,14,5,8,15,18.166666666666668,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,27,3,2,17,45,20,5,2.3333333333333335,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,15,5,2,10,0,21,0,11.0,0.49999999999999994,-0.8660254037844387,-0.7071067811865477,0.7071067811865474,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,21,3,3,9,10,10,35,1.4166666666666667,0.7071067811865476,-0.7071067811865475,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,9,3,5,2,15,4,25,26.166666666666668,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,9,5,3,8,0,19,0,11.0,0.8660254037844387,-0.4999999999999998,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,24,5,4,18,55,10,5,15.166666666666666,-1.0,-1.8369701987210297e-16,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,21,5,1,13,15,14,45,1.5,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,24,5,4,20,20,23,25,27.083333333333332,-0.8660254037844386,0.5000000000000001,-0.25881904510252157,0.9659258262890681,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,21,3,3,10,45,18,50,32.083333333333336,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2,27,3,2,17,35,19,45,26.166666666666668,-0.9659258262890683,-0.25881904510252063,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,2,3,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,18,5,5,17,10,19,40,2.5,-0.9659258262890683,-0.25881904510252063,-0.9659258262890684,0.2588190451025203,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,1,4,0,9,30,12,20,2.8333333333333335,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
